player_name,teams,end_year,start_year,years,ip,k_9,bb_9,k_bb,hr_9,FIP,park_FIP,FIP_minus,FIP_WAR,ERA,park_ERA,ERA_minus,ERA_WAR
Kevin Gausman,Oak/Col,2020,2015,6,989.4,8.01,2.60,3.14,0.92,3.624,3.606,94.89,11.99,3.374,3.357,88.60,15.26
Kevin Gregg,Col/ANA/LAA,2014,2005,8,548.3,7.44,3.69,2.11,0.97,4.279,4.347,99.71,1.59,4.431,4.504,102.78,0.69
Kevin Hart,OAK,2010,2009,2,266.0,6.80,3.49,1.97,1.25,4.742,4.742,110.44,0.36,4.368,4.368,101.74,1.54
Kevin Jepsen,Phi/Tor/ChN,2017,2010,6,266.3,8.41,3.24,2.64,0.88,3.684,3.688,96.06,1.24,3.783,3.784,98.16,0.99
Kevin Millwood,NYA/Phi/KC/STL/AZ,2011,2005,7,1163.4,6.61,2.65,2.73,1.06,4.248,4.233,96.05,13.40,4.581,4.563,103.70,9.50
Kevin Munson,Tam/Cle,2015,2015,1,23.0,9.78,4.70,3.11,1.56,4.866,4.938,130.48,-0.28,4.689,4.753,125.58,-0.20
Kevin Quackenbush,Was/NYN,2018,2016,3,146.7,7.00,3.68,2.21,0.98,4.270,4.289,113.97,-0.60,4.476,4.493,119.07,-0.97
Kevin Shackelford,Phi,2019,2019,1,5.0,7.20,7.20,1.00,3.60,9.221,9.221,237.54,-0.30,12.600,12.600,324.57,-0.48
Kevin Siegrist,Tor/Bos,2017,2014,4,207.7,11.18,3.77,2.99,1.17,3.689,3.710,98.37,0.73,3.683,3.707,98.52,0.73
Kevin Slowey,SD/Ari/TB/Pit,2014,2005,8,1121.0,7.02,1.49,4.98,1.24,4.022,4.029,95.19,13.04,4.152,4.156,98.51,11.31
Keyvius Sampson,Pit,2013,2013,1,19.0,5.68,9.00,0.63,0.00,4.917,4.967,127.03,-0.06,6.630,6.697,171.28,-0.42
Kiko Calero,StL/TOR/CLV/Cle/ATL,2011,2005,7,489.7,8.82,4.30,2.14,1.05,4.263,4.295,99.19,1.50,4.320,4.352,101.31,1.14
Kip Wells,PIT,2008,2005,4,90.0,5.20,5.60,1.12,1.10,5.562,5.619,125.64,-0.59,9.896,9.996,222.03,-4.44
Kirby Yates,Tor/Mia,2020,2015,5,180.3,13.38,3.54,3.89,1.40,3.417,3.440,89.49,1.48,3.794,3.816,99.20,0.61
Kirk Rueter,SF,2006,2006,1,113.0,2.87,3.27,0.88,0.32,4.102,4.200,97.02,0.46,4.220,4.321,99.81,0.30
Kirk Saarloos,LA/LAN,2007,2005,3,384.4,3.89,3.09,1.27,0.73,4.497,4.558,101.58,1.82,3.093,3.135,70.05,8.39
Kodi Medeiros,NYN,2019,2019,1,58.0,8.53,6.52,1.31,0.31,3.946,4.013,103.36,0.06,4.660,4.739,122.08,-0.47
Koji Uehara,NYN/Cin/Tam/LAA/Min,2018,2010,9,761.3,9.07,1.55,7.62,1.05,3.242,3.255,81.43,10.55,3.569,3.584,89.86,7.42
Kolby Allard,SF,2020,2015,2,87.4,8.24,5.15,1.60,0.82,4.257,4.359,112.66,0.29,3.920,4.014,103.71,0.66
Kris Benson,Tex/ATL,2007,2005,3,385.1,5.21,3.18,1.65,1.24,4.979,4.922,109.21,0.23,5.354,5.290,117.23,-1.31
Kris Medlen,NYN/SF,2016,2010,7,1090.0,7.37,2.15,3.51,0.93,3.636,3.718,95.99,11.00,3.573,3.654,94.42,11.95
Kurt Birkins,Oak,2009,2005,3,53.9,6.00,3.84,1.67,1.83,5.929,5.929,134.42,-0.81,4.667,4.667,105.13,-0.01
Kyle Barraclough,Pit,2020,2015,6,105.7,13.12,7.32,1.93,0.68,3.716,3.753,97.98,0.43,4.512,4.558,118.94,-0.64
Kyle Crick,Cin/StL,2020,2014,5,304.0,8.32,5.39,1.64,1.01,4.594,4.598,120.70,-2.20,5.863,5.868,154.01,-6.85
Kyle Crockett,NYN,2019,2019,1,79.3,8.06,2.27,3.55,0.57,3.007,3.058,78.78,1.06,3.740,3.804,97.98,0.29
Kyle Davies,StL/PIT,2011,2009,2,144.6,6.66,3.42,1.95,1.49,5.008,5.046,126.75,-1.51,5.161,5.201,130.03,-1.72
Kyle Drabek,KC,2016,2015,2,132.3,5.03,3.88,1.30,0.88,4.648,4.633,124.34,-1.20,4.286,4.272,114.23,-0.55
Kyle Farnsworth,ChA/ANA/Was/DET,2013,2005,8,578.0,8.80,3.61,2.78,1.25,4.330,4.316,100.85,1.22,3.720,3.710,86.11,5.59
Kyle Freeland,Bal,2020,2015,5,428.3,6.66,3.66,1.91,1.13,4.581,4.550,118.00,-0.71,4.182,4.154,107.67,1.61
Kyle Gibson,Min/KC/SF,2019,2015,5,685.6,6.41,2.89,2.23,1.17,4.414,4.406,116.43,0.96,4.346,4.338,114.82,1.40
Kyle Hendricks,SD,2020,2015,6,1100.6,7.00,2.27,3.13,0.98,3.827,3.905,102.48,9.31,3.105,3.168,83.28,19.99
Kyle Keller,Bal,2020,2015,2,50.0,12.60,4.32,2.92,1.80,4.421,4.392,113.50,-0.20,5.400,5.364,138.61,-0.81
Kyle Kendrick,SD/KC/Cle/PHI/MIL,2015,2008,8,909.5,4.64,2.26,2.18,1.27,4.827,4.836,116.43,-0.93,4.948,4.957,119.14,-2.15
Kyle Lohse,Det/Phi/ChA/OAK/TB/CIN/Was,2016,2005,12,1997.8,5.52,2.45,2.42,1.06,4.383,4.376,106.20,11.86,4.366,4.361,105.25,12.85
Kyle McClellan,Min,2012,2009,4,577.7,5.86,2.91,1.99,1.18,4.632,4.617,113.36,0.46,4.767,4.751,116.45,-0.54
Kyle McPherson,SF,2013,2013,1,176.7,6.47,1.83,3.53,1.78,4.929,5.047,129.08,-0.73,4.530,4.638,118.62,0.09
Kyle Ryan,Bal,2017,2017,1,113.0,5.89,2.95,2.00,0.88,4.225,4.197,108.59,-0.18,3.270,3.248,84.05,1.21
Kyle Snyder,Mil,2007,2005,3,519.4,5.88,2.43,2.44,1.14,4.470,4.425,97.49,5.42,3.809,3.771,83.41,9.44
Kyuji Fujikawa,Tam,2014,2014,1,71.3,8.33,3.03,2.75,1.01,3.834,3.899,103.61,0.07,2.520,2.563,68.11,1.33
Lance Carter,Hou,2007,2005,3,176.4,5.00,3.01,1.67,1.48,5.340,5.431,120.23,-1.39,5.257,5.347,119.07,-1.19
Lance Cormier,ARI,2010,2010,1,96.0,4.13,3.00,1.38,0.47,3.981,3.929,92.14,0.63,3.750,3.701,86.79,0.90
Lance Lynn,Tex/Was/Col/Cin/StL,2020,2013,8,1152.6,8.12,3.09,2.87,1.02,3.904,3.890,102.30,9.59,4.380,4.365,114.72,3.13
Lance McCullers Jr.,NYN,2020,2015,5,512.3,9.75,3.34,2.95,0.86,3.397,3.455,90.61,7.34,3.706,3.769,98.84,5.25
LaTroy Hawkins,Hou/CIN/Min,2015,2005,10,704.3,5.79,2.79,2.34,0.86,4.149,4.153,99.02,2.16,3.859,3.866,92.46,4.67
Lee Gardner,BAL/OAK/Pit,2009,2005,4,277.3,5.58,3.83,1.60,1.46,5.513,5.545,122.22,-2.49,4.965,4.991,110.24,-0.79
Lee Gronkiewicz,SF/SFG,2009,2008,2,195.3,5.81,1.89,3.39,1.15,4.366,4.471,101.73,0.32,4.240,4.341,98.59,0.65
Lenny DiNardo,NYY/TOR,2008,2006,2,170.0,5.40,3.12,1.71,1.16,4.850,4.835,109.87,-0.42,4.396,4.381,99.50,0.47
Leonel Campos,Oak,2016,2016,1,49.7,13.41,6.16,2.18,1.09,3.812,3.812,105.25,0.01,4.530,4.530,125.07,-0.46
Leonel Rosales,LAA,2010,2010,1,19.0,6.16,4.74,1.30,0.00,3.431,3.490,81.84,0.23,5.210,5.299,124.26,-0.18
Liam Hendriks,ChA/ChN,2020,2012,8,613.9,9.23,2.42,4.15,0.97,3.369,3.328,86.82,8.01,3.736,3.692,96.26,5.33
Lisalverto Bonilla,Tex,2017,2017,1,7.7,10.57,7.04,1.50,2.35,6.678,6.547,169.41,-0.24,7.040,6.902,178.59,-0.27
Livan Hernandez,NYA/KCR/Oak/TB,2012,2005,6,716.6,4.56,2.78,1.69,0.99,4.594,4.599,109.42,3.34,4.331,4.332,102.95,5.75
Logan Kensing,WAS,2009,2008,2,131.0,8.86,3.23,2.79,1.10,4.060,4.060,92.37,0.85,3.843,3.843,87.44,1.19
Logan Ondrusek,Phi/LAN,2015,2011,5,324.3,6.63,3.72,1.77,0.75,4.046,4.062,105.83,-0.06,3.578,3.593,93.54,1.93
Logan Shore,Mil,2019,2019,1,90.0,5.70,2.00,2.85,1.00,4.066,4.026,103.70,0.68,4.100,4.059,104.57,0.64
Lou Trivino,Pit/Tam,2020,2015,3,114.0,7.50,3.95,2.18,1.26,4.684,4.753,122.56,-0.96,4.895,4.968,128.09,-1.27
Louis Coleman,Sea/SD,2016,2013,3,213.7,9.39,4.42,2.22,1.14,4.220,4.292,113.69,-0.83,4.461,4.539,120.43,-1.56
Lucas Giolito,Pit/Bos,2020,2015,5,143.4,10.24,4.08,3.08,1.38,4.270,4.287,113.11,0.61,5.524,5.544,146.38,-1.36
Lucas Harrell,Mil,2013,2013,1,59.3,6.22,5.76,1.08,1.21,5.472,5.418,138.57,-0.52,5.920,5.861,149.91,-0.82
Luis Avilan,Tam/LAN/KC/Pit,2020,2015,5,218.1,8.46,3.26,2.82,0.62,3.315,3.330,86.52,2.06,2.850,2.865,74.35,3.40
Luis Ayala,StL/Bal/KCR/KC/CLV,2014,2005,7,320.7,5.53,2.78,2.20,1.32,4.888,4.895,115.83,-1.73,5.361,5.370,127.03,-3.49
Luis Castillo,Col,2020,2015,3,282.4,8.99,1.85,5.82,1.47,3.896,3.687,96.48,3.25,4.276,4.046,105.77,1.86
Luis Garcia,Cle/Tam,2019,2018,2,163.0,8.01,3.31,2.42,0.88,3.787,3.839,99.97,0.45,3.254,3.298,85.87,1.59
Luis Marte,Bal,2012,2012,1,19.3,3.72,6.52,0.57,0.00,4.666,4.635,114.09,-0.09,3.720,3.695,90.96,0.14
Luis Perdomo,Oak,2020,2015,2,66.6,7.56,4.32,1.75,1.35,4.891,4.891,126.41,-0.69,3.240,3.240,83.72,0.73
Luis Perez,SF,2014,2013,2,147.3,8.55,3.30,2.60,0.79,3.543,3.627,94.71,0.80,2.806,2.873,74.99,2.25
Luis Severino,SD,2020,2015,5,621.4,9.73,2.17,4.69,0.75,2.828,2.886,76.33,13.61,2.941,3.001,79.48,12.69
Luis Vizcaino,SD/CLV/NYY/NYA,2009,2005,5,284.6,8.38,3.35,2.57,1.20,4.346,4.363,97.48,1.13,4.582,4.603,103.16,0.34
Luiz Gohara,LAN,2019,2018,2,261.7,9.15,3.65,2.50,0.62,3.251,3.295,85.84,3.69,2.858,2.896,75.61,5.03
Luke Bard,Tor,2018,2018,1,107.0,9.84,4.54,2.17,1.51,4.661,4.708,123.79,-0.94,4.790,4.838,127.23,-1.11
Luke Gregerson,KC/Mia/Tex/Bos/Atl,2020,2010,11,749.9,9.35,2.65,4.34,0.89,3.306,3.275,84.27,7.96,3.408,3.374,86.57,7.12
Luke Hochevar,Ari/TEX,2017,2008,7,552.6,8.01,2.74,3.28,1.20,4.141,4.077,102.32,2.35,4.038,3.975,99.58,3.24
Luke Hudson,Phi/STL,2008,2005,4,463.1,5.31,3.42,1.56,1.28,5.178,5.178,112.91,0.78,5.114,5.115,111.59,1.10
Luke Jackson,Mia,2020,2015,4,203.1,8.42,4.12,2.09,0.53,3.426,3.415,89.45,2.76,3.367,3.356,87.83,2.96
Luke Putkonen,LAA,2014,2014,1,83.0,9.00,3.15,2.86,1.30,4.144,4.215,112.02,-0.27,5.860,5.960,158.38,-2.10
Luke Weaver,Bal,2020,2015,5,426.9,7.65,2.87,2.76,1.31,4.329,4.301,111.73,1.58,4.005,3.979,103.28,3.28
MacKenzie Gore,Bal,2020,2015,2,82.0,8.34,3.51,2.38,0.66,3.449,3.426,88.56,1.24,4.170,4.142,107.04,0.49
Madison Bumgarner,Hou/Was/NYN/Cin,2020,2010,11,2283.0,7.99,2.07,4.10,0.88,3.406,3.421,88.04,35.47,3.228,3.242,83.45,41.40
Manny Acosta,PHI/FLA/SEA,2012,2008,5,329.0,7.60,4.49,1.78,0.98,4.506,4.511,107.09,-0.33,4.241,4.244,101.66,0.70
Manny Banuelos,Was/SD,2016,2015,2,197.4,7.62,3.33,2.47,0.82,3.776,3.783,104.07,1.51,4.242,4.248,116.94,0.38
Manny Corpas,LAA,2008,2008,1,77.7,5.91,2.32,2.55,0.35,3.352,3.409,76.77,1.14,2.780,2.827,63.67,1.69
Manny Delcarmen,ARI/AZD,2010,2008,3,237.0,8.20,4.18,2.05,0.65,3.818,3.768,86.70,2.24,2.851,2.814,64.71,4.99
Manny Parra,Oak/Ari/CIN/FLA/AZ,2016,2006,9,748.5,7.58,3.73,2.10,0.87,4.074,4.041,96.85,5.16,4.088,4.056,97.77,4.87
Manuel Corpas,ChN/ATL/MIL/ANA/LAA,2012,2005,6,323.3,5.90,2.95,2.01,0.86,4.195,4.219,98.98,1.02,3.647,3.661,86.32,3.19
Marc Kroon,Bos,2011,2011,1,52.0,9.52,6.40,1.49,0.87,4.432,4.374,112.63,-0.18,5.540,5.467,140.78,-0.90
Marc Rzepczynski,Cle/Phi/Tor/PIT,2019,2010,5,323.3,8.63,5.37,1.63,0.47,3.768,3.800,93.24,3.08,4.791,4.832,117.85,-0.84
Marco Estrada,Det/StL/NYN,2019,2012,8,1243.9,7.87,2.27,3.50,1.05,3.749,3.765,97.75,11.42,3.552,3.567,92.70,14.74
Marco Gonzales,Det,2020,2015,3,388.9,7.82,2.73,2.86,1.16,4.051,4.024,104.97,2.15,3.679,3.655,95.36,3.95
Marcos Mateo,Atl,2012,2012,1,63.3,7.67,3.27,2.35,0.71,3.732,3.744,92.16,0.42,3.550,3.562,87.68,0.56
Marcus Stroman,ChA/Mil/Atl/Tor,2020,2014,7,1043.7,7.68,2.17,3.57,1.01,3.681,3.654,96.18,11.10,3.862,3.835,101.04,8.79
Marcus Walden,Oak,2020,2015,2,66.0,6.55,4.91,1.33,0.55,4.151,4.151,107.28,0.38,6.270,6.270,162.03,-1.21
Mariano Rivera,Bal/Tor/ChN/Min/Atl/CLV,2014,2005,10,776.7,7.81,1.83,5.04,0.53,2.926,2.930,69.39,14.43,2.642,2.642,63.29,17.11
Mark Alexander,LAN,2007,2005,2,44.6,7.66,2.42,3.17,2.82,6.541,6.629,143.68,-0.90,5.640,5.716,123.89,-0.45
Mark Buehrle,Min/Tex/Ari/BOS/TOR,2016,2005,12,2381.4,5.32,2.00,2.72,0.97,4.137,4.089,99.52,23.18,3.980,3.933,95.76,28.23
Mark Corey,AZ/PHI,2006,2006,1,53.0,5.43,3.23,1.70,0.51,3.794,3.770,87.10,0.49,3.907,3.887,89.80,0.42
Mark DiFelice,Mia/Was/LAD,2012,2008,5,299.3,8.00,2.20,4.24,1.14,3.885,3.915,93.47,2.02,3.999,4.029,96.17,1.76
Mark Hendrickson,BAL/TBR/KC/Phi,2009,2005,5,382.7,5.76,3.06,1.90,1.04,4.567,4.568,101.43,2.92,5.057,5.061,112.28,0.96
Mark Leiter,Tor,2018,2018,1,96.3,9.16,3.46,2.65,1.87,4.963,5.014,131.83,-0.53,5.980,6.040,158.83,-1.64
Mark Lowe,ChA/Tam/Oak/WAS/SF,2016,2009,5,196.0,8.31,3.81,3.00,1.42,4.727,4.752,117.50,-1.20,4.682,4.707,116.41,-1.06
Mark Malaska,MIN,2006,2006,1,70.0,5.91,4.50,1.31,0.64,4.305,4.291,99.12,0.21,3.210,3.199,73.91,1.13
Mark Melancon,NYA/SD/Was,2020,2011,10,757.1,7.99,2.08,4.48,1.12,3.739,3.746,97.28,3.08,3.423,3.426,88.94,6.29
Mark Mulder,NYY/KC/CWS/CLV/NYA,2008,2005,4,690.4,3.83,3.32,1.18,1.25,5.379,5.334,118.61,0.03,4.931,4.892,108.74,3.51
Mark Prior,CHN/CHC,2009,2005,5,757.3,9.82,3.66,2.87,1.45,4.455,4.425,98.60,7.67,4.944,4.911,109.59,3.40
Mark Redman,PHI,2006,2006,1,189.0,5.33,3.05,1.75,1.14,4.672,4.672,107.93,0.99,4.810,4.810,111.11,0.70
Mark Rogers,ChA,2011,2011,1,28.7,5.97,7.85,0.76,0.63,5.361,5.290,136.22,-0.42,3.770,3.721,95.80,0.14
Mark Worrell,WAS/FLA,2010,2009,2,126.7,8.60,3.34,2.57,0.57,3.291,3.287,76.69,1.86,2.843,2.839,66.22,2.56
Martin Perez,LAA,2020,2015,5,671.4,5.78,2.86,2.05,0.74,3.947,4.014,104.15,5.02,3.233,3.288,85.29,11.46
Marty McLeary,Pit,2007,2005,2,24.6,5.84,1.46,4.00,1.46,4.659,4.706,102.00,0.03,6.570,6.636,143.84,-0.49
Masahide Kobayashi,CLE,2009,2009,1,65.0,5.82,2.22,2.63,1.39,4.771,4.819,111.64,-0.22,4.710,4.758,110.21,-0.18
Masahiro Tanaka,ChN/LAA,2020,2015,6,1117.1,8.36,1.66,5.16,1.07,3.448,3.451,90.78,15.73,3.697,3.697,97.40,12.03
Mat Latos,Atl/Sea,2017,2010,8,1573.4,7.40,2.64,2.96,0.94,3.818,3.848,98.77,15.82,3.708,3.737,95.65,18.44
Matt Albers,Bos/Mil/Ari/Atl/Tor,2019,2011,5,424.0,7.56,3.23,2.42,0.96,3.948,3.916,102.15,1.87,4.501,4.471,116.53,-1.03
Matt Andriese,NYN/LAN,2019,2014,6,791.3,7.29,2.06,3.66,0.86,3.531,3.581,95.14,8.60,3.743,3.795,100.94,6.63
Matt Barnes,Sea/Min/Tor,2020,2015,5,180.4,11.43,4.59,2.50,1.60,4.506,4.542,118.01,-1.00,4.594,4.628,120.07,-1.24
Matt Belisle,Ari/Det/Col/Atl/SF,2018,2005,11,995.7,6.49,2.50,2.87,0.79,3.786,3.802,92.15,7.34,3.562,3.575,87.02,10.13
Matt Boyd,Atl,2020,2015,2,106.6,9.28,1.69,5.50,1.18,3.387,3.398,87.84,1.65,3.210,3.221,83.23,1.91
Matt Bush,Min/Cin/Sea,2020,2012,6,264.3,8.61,3.74,2.35,1.06,4.069,4.056,105.12,0.05,3.236,3.225,83.56,2.90
Matt Cain,KC/Tam/PIT/TBR/TOR/Hou,2017,2005,13,2478.7,7.23,3.08,2.51,1.26,4.496,4.534,110.36,11.36,4.391,4.429,107.45,14.41
Matt Capps,Col/Bal,2013,2008,6,415.4,6.65,1.71,4.03,1.04,3.864,3.790,91.55,2.93,3.750,3.672,88.40,3.60
Matt Chico,Tam/TB/SEA,2011,2008,3,177.4,4.92,3.86,1.27,1.78,5.994,6.087,147.16,-3.62,6.092,6.184,149.27,-3.80
Matt Clement,FLA/NYM/NYN,2008,2005,4,571.2,7.03,4.10,1.72,1.07,4.655,4.730,104.44,3.89,4.523,4.597,101.37,4.88
Matt Daley,Det,2011,2010,2,150.3,7.72,2.93,2.66,1.32,4.354,4.325,106.86,-0.11,4.370,4.341,107.41,-0.15
Matt Garza,KC/SD/ChN/Cle/LAA/CLV/CWS/Oak,2017,2005,12,2080.2,7.26,3.29,2.32,0.86,3.994,4.017,98.33,21.50,4.057,4.080,99.34,20.66
Matt Grace,Min/ChN,2019,2015,5,330.0,6.79,2.86,2.43,0.63,3.535,3.519,93.13,2.03,3.766,3.749,99.10,1.11
Matt Guerrier,Cle/Phi/SF/TBR/FLA/Col/ChN,2013,2005,9,810.4,5.76,3.31,1.82,0.92,4.430,4.384,102.59,1.12,4.364,4.315,100.86,1.79
Matt Hall,Pit,2019,2019,1,59.7,8.15,4.37,1.86,0.60,3.741,3.779,97.34,0.24,3.170,3.202,82.48,0.68
Matt Harrison,KC,2015,2010,6,1037.3,5.55,3.40,1.65,0.91,4.435,4.420,111.72,3.87,4.112,4.098,103.34,8.60
Matt Harvey,Min/Atl/SD/KC,2020,2013,8,1400.1,7.75,2.64,2.99,0.81,3.537,3.546,93.15,18.05,3.805,3.810,100.33,13.21
Matt Hensley,ATL,2006,2006,1,72.3,5.48,3.73,1.47,1.37,5.195,5.212,120.41,-0.56,6.100,6.120,141.38,-1.31
Matt Herges,COL/WAS,2010,2008,2,58.7,7.37,2.30,3.24,1.38,4.360,4.149,96.90,0.24,3.835,3.671,85.37,0.61
Matt Krook,Was,2020,2015,2,19.4,8.38,5.59,1.50,0.00,3.181,3.181,82.22,0.22,0.000,0.000,0.00,1.05
Matt Lindstrom,SF/StL/TEX/MIL,2015,2005,10,394.4,6.87,3.61,2.11,0.89,4.202,4.186,104.24,0.21,4.496,4.475,110.65,-0.97
Matt Maloney,SF,2012,2010,3,500.9,5.95,2.57,2.41,1.35,4.713,4.826,118.47,-0.82,4.635,4.745,116.85,-0.38
Matt Miller,TEX/Phi,2008,2005,4,255.3,5.67,3.67,1.54,1.02,4.758,4.738,105.29,-0.07,4.265,4.236,94.63,1.38
Matt Moore,Hou/Tex/Oak,2018,2012,6,862.1,8.62,3.87,2.27,0.93,3.936,3.931,102.45,7.13,3.552,3.551,92.53,11.48
Matt Morris,SDP/SD,2008,2005,4,611.0,4.83,2.19,2.34,1.38,4.976,5.078,112.13,1.89,5.007,5.109,112.98,1.66
Matt Palmer,Phi/TEX/LAN,2011,2005,4,249.7,5.73,3.32,1.85,1.08,4.671,4.674,107.56,-0.33,4.469,4.480,102.26,0.33
Matt Perisho,PHI,2006,2006,1,34.3,6.55,4.72,1.39,0.79,4.443,4.443,102.63,0.04,5.770,5.770,133.29,-0.49
Matt Reynolds,ChN/NYN/Pit,2016,2012,5,265.3,8.21,2.58,3.73,1.05,3.779,3.797,98.98,0.87,3.867,3.883,101.43,0.56
Matt Shoemaker,Phi/ChA,2020,2015,6,895.8,8.22,1.99,4.36,1.31,3.934,3.904,102.79,7.34,4.059,4.029,106.10,6.02
Matt Smith,SDP/SD,2008,2005,3,182.7,7.29,5.57,1.31,1.18,5.316,5.425,119.14,-1.37,3.940,4.021,88.51,1.56
Matt Strahm,ChA,2020,2015,4,463.4,9.23,2.99,3.17,1.71,4.654,4.593,118.62,0.26,4.100,4.046,104.51,3.40
Matt Thornton,Cle/BAL/ATL,2016,2005,11,643.5,8.97,3.18,3.23,0.84,3.544,3.547,85.99,6.27,3.161,3.165,77.13,9.25
Matt Wise,TB/CWS/CHC/ChN,2009,2005,5,340.4,6.64,3.46,1.95,0.77,4.114,4.086,90.70,2.51,3.784,3.758,83.58,3.81
Matthew Bowman,Tex,2020,2015,4,145.0,8.19,3.23,2.63,1.12,4.045,3.965,103.16,0.17,4.530,4.441,115.25,-0.66
Mauricio Cabrera,KC,2018,2017,2,84.7,8.82,5.74,1.54,1.17,4.856,4.840,126.30,-0.86,4.891,4.875,127.20,-0.90
Max Fried,Oak,2020,2015,2,90.6,9.93,4.96,2.00,0.40,3.203,3.203,82.79,1.65,1.990,1.990,51.42,3.27
Max Scherzer,NYN/Atl/Ari/Tor/Bal/Col/Tex/Bos/SEA/TBR,2020,2008,13,2411.7,10.56,2.81,4.09,0.97,3.206,3.173,80.90,46.58,3.456,3.417,87.06,39.51
Merandy Gonzalez,Mia,2018,2018,1,10.0,8.10,7.20,1.13,1.80,6.347,6.326,166.34,-0.19,7.200,7.176,188.70,-0.28
Merrill Kelly,Cle/Ari,2020,2015,3,227.6,6.60,2.57,2.58,1.07,4.132,4.124,106.41,1.42,4.031,4.021,103.72,1.74
Micah Bowie,KC,2007,2005,2,182.0,9.20,3.36,2.74,0.59,3.296,3.285,71.20,3.25,4.150,4.136,89.65,1.44
Micah Owings,Pit/SD/SDP,2013,2008,5,648.4,6.39,3.25,1.99,0.85,4.186,4.265,99.79,5.48,4.126,4.201,99.16,6.46
Michael Blazek,Hou,2018,2016,3,197.0,8.09,3.20,2.65,0.82,3.641,3.703,98.39,0.71,2.879,2.928,77.61,2.76
Michael Bowden,Was/SF,2013,2009,2,214.7,6.12,2.93,2.08,0.84,4.137,4.228,98.69,1.95,3.819,3.905,90.96,2.80
Michael Broadway,Was,2016,2016,1,69.0,9.91,3.13,3.17,1.30,3.893,3.893,107.47,-0.06,4.570,4.570,126.17,-0.68
Michael Feliz,Ari,2020,2015,4,242.9,11.37,3.37,3.45,1.15,3.425,3.380,88.38,3.39,3.217,3.175,82.94,4.22
Michael Fulmer,Bal,2020,2015,4,497.9,7.03,2.17,3.38,1.27,4.173,4.145,107.65,2.82,3.796,3.771,97.99,5.21
Michael Kirkman,SF,2014,2012,3,189.6,6.60,5.93,1.14,1.00,5.226,5.351,134.73,-2.71,4.792,4.907,123.72,-1.68
Michael Kopech,Cin,2020,2015,3,220.7,9.62,4.00,2.44,1.14,4.048,4.035,104.06,1.63,3.955,3.942,101.66,1.91
Michael Lorenzen,Det,2020,2015,5,285.6,7.62,3.91,1.97,1.04,4.314,4.285,111.25,-0.76,3.906,3.880,100.70,0.84
Michael Mariot,KC/Hou,2018,2016,3,313.0,9.06,2.85,3.22,1.06,3.672,3.709,98.77,1.04,3.510,3.545,94.06,1.77
Michael Pineda,Mil/ChN/SD/Sea,2020,2011,10,1483.2,8.34,2.12,4.47,1.05,3.581,3.595,93.29,19.14,4.102,4.116,106.99,9.24
Michael Stutes,Hou/Cle,2014,2012,2,10.4,5.24,4.36,1.16,1.74,6.031,6.131,162.06,-0.28,4.354,4.422,115.78,-0.05
Michael Tonkin,Was/LAN,2017,2016,2,91.7,7.56,2.65,2.91,0.59,3.263,3.292,88.98,0.75,4.219,4.263,116.18,-0.44
Michael Wacha,Cle/Min/NYA,2020,2014,7,1240.7,7.78,2.79,2.83,1.12,4.020,4.031,106.25,8.09,4.083,4.093,107.81,7.19
Michael Wuertz,MIL/BAL/TBR/TOR/Sea,2012,2005,8,555.7,10.25,3.60,2.89,0.96,3.614,3.623,83.15,6.41,3.530,3.547,80.76,7.12
Miguel Aguilar,Bal,2020,2015,2,36.0,7.50,4.00,1.88,2.50,6.459,6.416,165.81,-1.04,5.000,4.967,128.35,-0.41
Miguel Batista,Cin/Sea/HOU/TEX/Tam,2012,2005,6,695.3,4.18,3.27,1.30,0.93,4.862,4.925,109.28,2.45,4.592,4.648,103.01,4.67
Miguel Castro,Mia,2018,2018,1,6.3,8.53,4.26,2.00,0.00,2.673,2.664,70.06,0.11,5.680,5.661,148.86,-0.13
Miguel Gonzalez,Oak,2015,2013,3,573.0,6.97,2.89,2.42,0.83,3.820,3.820,99.89,5.43,3.754,3.754,98.12,6.00
Miguel Socolovich,StL/Min,2019,2016,4,264.9,8.02,3.06,2.74,0.98,3.874,3.873,102.19,0.50,3.428,3.430,89.83,2.21
Mike Adams,Mia/Col/NYN/NYA/SEA/TOR/SF/BAL,2016,2005,11,726.6,8.09,3.43,2.65,1.26,4.444,4.456,105.00,0.03,4.495,4.511,106.11,-0.36
Mike Bolsinger,Tex,2016,2016,1,106.0,8.41,3.82,2.20,0.76,3.677,3.605,99.54,1.02,3.480,3.412,94.19,1.30
Mike Burns,TB/NYA,2007,2005,3,107.9,5.75,2.67,2.11,1.75,5.393,5.420,121.76,-0.93,3.579,3.582,79.69,1.44
Mike Clevinger,LAN,2020,2015,5,416.6,9.61,3.59,2.80,0.89,3.535,3.582,92.99,4.65,3.563,3.611,93.70,4.46
Mike DeJean,STL,2007,2005,3,130.3,6.49,3.94,1.66,0.97,4.557,4.587,101.65,0.21,4.906,4.939,108.93,-0.27
Mike Dunn,ChA/NYN,2017,2011,7,365.0,10.60,4.98,2.25,1.16,4.202,4.178,108.42,-0.51,4.044,4.025,104.34,0.22
Mike Ekstrom,Bos,2011,2011,1,83.0,7.05,4.77,1.48,0.76,4.284,4.227,108.85,0.42,5.100,5.033,129.59,-0.37
